
     1.000000    0.000000
     0.993611    0.001138
     0.983193    0.003097
     0.972045    0.005254
     0.960526    0.007487
     0.948891    0.009682
     0.937159    0.011818
     0.925315    0.013913
     0.913377    0.015982
     0.901371    0.018028
     0.889316    0.020054
     0.877231    0.022064
     0.865138    0.024055
     0.853046    0.026021
     0.840951    0.027965
     0.828862    0.029884
     0.816787    0.031775
     0.804722    0.033634
     0.792657    0.035460
     0.780590    0.037258
     0.768533    0.039024
     0.756493    0.040754
     0.744467    0.042444
     0.732455    0.044092
     0.720446    0.045696
     0.708439    0.047256
     0.696431    0.048773
     0.684428    0.050246
     0.672425    0.051671
     0.660420    0.053051
     0.648414    0.054384
     0.636405    0.055670
     0.624400    0.056910
     0.612406    0.058099
     0.600419    0.059235
     0.588429    0.060317
     0.576429    0.061348
     0.564427    0.062330
     0.552433    0.063259
     0.540435    0.064131
     0.528428    0.064952
     0.516420    0.065721
     0.504412    0.066437
     0.492404    0.067099
     0.480398    0.067708
     0.468398    0.068262
     0.456409    0.068759
     0.444424    0.069197
     0.432439    0.069576
     0.420449    0.069896
     0.408461    0.070161
     0.396488    0.070368
     0.384528    0.070511
     0.372574    0.070590
     0.360619    0.070606
     0.348669    0.070560
     0.336734    0.070451
     0.324810    0.070274
     0.312897    0.070031
     0.301001    0.069720
     0.289126    0.069340
     0.277283    0.068887
     0.265468    0.068357
     0.253677    0.067746
     0.241913    0.067055
     0.230181    0.066280
     0.218492    0.065420
     0.206853    0.064469
     0.195272    0.063423
     0.183752    0.062275
     0.172302    0.061023
     0.160934    0.059662
     0.149667    0.058185
     0.138517    0.056584
     0.127498    0.054853
     0.116634    0.052984
     0.105954    0.050974
     0.095502    0.048817
     0.085342    0.046519
     0.075558    0.044082
     0.066234    0.041511
     0.057455    0.038818
     0.049314    0.036039
     0.041910    0.033229
     0.035319    0.030455
     0.029573    0.027781
     0.024639    0.025254
     0.020442    0.022892
     0.016884    0.020695
     0.013863    0.018646
     0.011292    0.016727
     0.009101    0.014920
     0.007226    0.013203
     0.005620    0.011558
     0.004252    0.009976
     0.003097    0.008450
     0.002138    0.006977
     0.001368    0.005545
     0.000776    0.004142
     0.000352    0.002754
     0.000092    0.001387
     0.000000    0.000047
     0.000085   -0.001264
     0.000365   -0.002548
     0.000851   -0.003812
     0.001542   -0.005057
     0.002445   -0.006275
     0.003564   -0.007438
     0.004906   -0.008532
     0.006475   -0.009559
     0.008268   -0.010532
     0.010301   -0.011464
     0.012617   -0.012362
     0.015272   -0.013234
     0.018334   -0.014085
     0.021891   -0.014920
     0.026061   -0.015738
     0.030989   -0.016535
     0.036831   -0.017296
     0.043728   -0.018000
     0.051748   -0.018619
     0.060841   -0.019126
     0.070844   -0.019506
     0.081531   -0.019759
     0.092688   -0.019893
     0.104167   -0.019920
     0.115877   -0.019857
     0.127748   -0.019723
     0.139722   -0.019529
     0.151775   -0.019282
     0.163893   -0.018991
     0.176051   -0.018665
     0.188240   -0.018305
     0.200465   -0.017914
     0.212714   -0.017501
     0.224976   -0.017066
     0.237251   -0.016610
     0.249546   -0.016134
     0.261856   -0.015644
     0.274175   -0.015140
     0.286506   -0.014622
     0.298848   -0.014094
     0.311208   -0.013555
     0.323585   -0.013011
     0.335966   -0.012463
     0.348352   -0.011912
     0.360739   -0.011358
     0.373123   -0.010799
     0.385514   -0.010236
     0.397909   -0.009672
     0.410301   -0.009106
     0.422688   -0.008538
     0.435070   -0.007970
     0.447449   -0.007407
     0.459829   -0.006850
     0.472211   -0.006296
     0.484586   -0.005745
     0.496950   -0.005201
     0.509312   -0.004665
     0.521670   -0.004135
     0.534017   -0.003613
     0.546353   -0.003103
     0.558681   -0.002604
     0.571004   -0.002118
     0.583328   -0.001646
     0.595647   -0.001185
     0.607960   -0.000739
     0.620272   -0.000309
     0.632586    0.000108
     0.644894    0.000511
     0.657202    0.000898
     0.669500    0.001270
     0.681789    0.001624
     0.694075    0.001960
     0.706359    0.002275
     0.718640    0.002574
     0.730906    0.002853
     0.743163    0.003108
     0.755414    0.003340
     0.767657    0.003548
     0.779895    0.003730
     0.792133    0.003887
     0.804362    0.004019
     0.816577    0.004124
     0.828776    0.004200
     0.840961    0.004242
     0.853130    0.004253
     0.865279    0.004227
     0.877404    0.004164
     0.889500    0.004058
     0.901568    0.003907
     0.913605    0.003707
     0.925593    0.003458
     0.937504    0.003153
     0.949303    0.002786
     0.960922    0.002351
     0.972264    0.001833
     0.983207    0.001216
     0.993570    0.000516
     1.000000    0.000000
