     0.956881   -0.122421
     0.951917   -0.118241
     0.943875   -0.111335
     0.935299   -0.103893
     0.926439   -0.096200
     0.917461   -0.088482
     0.908368   -0.080766
     0.899159   -0.073029
     0.889855   -0.065269
     0.880480   -0.057494
     0.871053   -0.049712
     0.861592   -0.041929
     0.852115   -0.034158
     0.842626   -0.026409
     0.833123   -0.018678
     0.823614   -0.010972
     0.814102   -0.003297
     0.804583    0.004346
     0.795047    0.011960
     0.785496    0.019550
     0.775937    0.027108
     0.766375    0.034627
     0.761282    0.038372
     0.755948    0.040641
     0.744467    0.042444
     0.732455    0.044092
     0.720446    0.045696
     0.708439    0.047256
     0.696431    0.048773
     0.684428    0.050246
     0.672425    0.051671
     0.660420    0.053051
     0.648414    0.054384
     0.636405    0.055670
     0.624400    0.056910
     0.612406    0.058099
     0.600419    0.059235
     0.588429    0.060317
     0.576429    0.061348
     0.564427    0.062330
     0.552433    0.063259
     0.540435    0.064131
     0.528428    0.064952
     0.516420    0.065721
     0.504412    0.066437
     0.492404    0.067099
     0.480398    0.067708
     0.468398    0.068262
     0.456409    0.068759
     0.444424    0.069197
     0.432439    0.069576
     0.420449    0.069896
     0.408461    0.070161
     0.396488    0.070368
     0.384528    0.070511
     0.372574    0.070590
     0.360619    0.070606
     0.348669    0.070560
     0.336734    0.070451
     0.324810    0.070274
     0.312897    0.070031
     0.301001    0.069720
     0.289126    0.069340
     0.277283    0.068887
     0.265468    0.068357
     0.253677    0.067746
     0.241913    0.067055
     0.230181    0.066280
     0.218492    0.065420
     0.206853    0.064469
     0.195272    0.063423
     0.183752    0.062275
     0.172302    0.061023
     0.160934    0.059662
     0.149667    0.058185
     0.138517    0.056584
     0.127498    0.054853
     0.116634    0.052984
     0.105954    0.050974
     0.095502    0.048817
     0.085342    0.046519
     0.075558    0.044082
     0.066234    0.041511
     0.057455    0.038818
     0.049314    0.036039
     0.041910    0.033229
     0.035319    0.030455
     0.029573    0.027781
     0.024639    0.025254
     0.020442    0.022892
     0.016884    0.020695
     0.013863    0.018646
     0.011292    0.016727
     0.009101    0.014920
     0.007226    0.013203
     0.005620    0.011558
     0.004252    0.009976
     0.003097    0.008450
     0.002138    0.006977
     0.001368    0.005545
     0.000776    0.004142
     0.000352    0.002754
     0.000092    0.001387
     0.000000    0.000047
     0.000085   -0.001264
     0.000365   -0.002548
     0.000851   -0.003812
     0.001542   -0.005057
     0.002445   -0.006275
     0.003564   -0.007438
     0.004906   -0.008532
     0.006475   -0.009559
     0.008268   -0.010532
     0.010301   -0.011464
     0.012617   -0.012362
     0.015272   -0.013234
     0.018334   -0.014085
     0.021891   -0.014920
     0.026061   -0.015738
     0.030989   -0.016535
     0.036831   -0.017296
     0.043728   -0.018000
     0.051748   -0.018619
     0.060841   -0.019126
     0.070844   -0.019506
     0.081531   -0.019759
     0.092688   -0.019893
     0.104167   -0.019920
     0.115877   -0.019857
     0.127748   -0.019723
     0.139722   -0.019529
     0.151775   -0.019282
     0.163893   -0.018991
     0.176051   -0.018665
     0.188240   -0.018305
     0.200465   -0.017914
     0.212714   -0.017501
     0.224976   -0.017066
     0.237251   -0.016610
     0.249546   -0.016134
     0.261856   -0.015644
     0.274175   -0.015140
     0.286506   -0.014622
     0.298848   -0.014094
     0.311208   -0.013555
     0.323585   -0.013011
     0.335966   -0.012463
     0.348352   -0.011912
     0.360739   -0.011358
     0.373123   -0.010799
     0.385514   -0.010236
     0.397909   -0.009672
     0.410301   -0.009106
     0.422688   -0.008538
     0.435070   -0.007970
     0.447449   -0.007407
     0.459829   -0.006850
     0.472211   -0.006296
     0.484586   -0.005745
     0.496950   -0.005201
     0.509312   -0.004665
     0.521670   -0.004135
     0.534017   -0.003613
     0.546353   -0.003103
     0.558681   -0.002604
     0.571004   -0.002118
     0.583328   -0.001646
     0.595647   -0.001185
     0.607960   -0.000739
     0.620272   -0.000309
     0.632586    0.000108
     0.644894    0.000511
     0.657202    0.000898
     0.669500    0.001270
     0.681789    0.001624
     0.694075    0.001960
     0.706359    0.002275
     0.718640    0.002574
     0.730906    0.002853
     0.740977    0.003064
     0.746012    0.003164
     0.749823    0.001053
     0.757440   -0.003177
     0.768130   -0.009138
     0.778807   -0.015121
     0.789463   -0.021121
     0.800094   -0.027138
     0.810697   -0.033172
     0.821271   -0.039228
     0.831815   -0.045303
     0.842323   -0.051400
     0.852792   -0.057517
     0.863215   -0.063657
     0.873590   -0.069821
     0.883915   -0.076013
     0.894172   -0.082223
     0.904335   -0.088442
     0.914369   -0.094660
     0.924214   -0.100846
     0.933778   -0.106966
     0.942946   -0.112971
     0.951571   -0.118759
     0.956881   -0.122421
